alumni_id,full_name,first_name,last_name,graduation_year,degree_earned,major_academic_program,current_company,job_title,email_address,phone_number,brochure_feature_consent,brochure_feature_consent_encoded,match_score,match_percentage
ALU0673,Tejas Naidu,Tejas,Naidu,2022,MCA,Electrical and Electronics Engineering,PwC,Associate Consultant,tejas.naidu673@proton.me,+91 8526032931,Yes,1,0.38865079365079364,38.87
ALU0300,Harish Menon,Harish,Menon,2022,B.Sc,Civil Engineering,Accenture,Associate Consultant,harish.menon300@proton.me,+91 8369705770,Yes,1,0.38865079365079364,38.87
ALU0107,Priya Rao,Priya,Rao,2022,B.Tech,Information Technology,KPMG,Database Administrator,priya.rao107@yahoo.com,+91 7431062656,No,0,0.3878841607565012,38.79
ALU0202,Riya Bhat,Riya,Bhat,2025,MCA,Mechanical Engineering,Cognizant,UI Developer,riya.bhat202@outlook.com,+91 7554192345,No,0,0.38727477477477473,38.73
ALU0139,Pranav Rao,Pranav,Rao,2025,M.Tech,Computer Science (Data Science),Wipro,Data Analyst,pranav.rao139@gmail.com,+91 8854895521,Yes,1,0.38688867438867436,38.69
ALU0448,Ananya Chowdhury,Ananya,Chowdhury,2024,MBA,Artificial Intelligence and Machine Learning,KPMG,UI Developer,ananya.chowdhury448@outlook.com,+91 9811468334,No,0,0.38639758179231865,38.64
ALU0123,Yash Iyer,Yash,Iyer,2024,M.Tech,Mechanical Engineering,Accenture,Full Stack Developer,yash.iyer123@proton.me,+91 7107480046,No,0,0.3858333333333333,38.58
ALU0296,Anil Verma,Anil,Verma,2025,MBA,Mechanical Engineering,IBM,Technical Consultant,anil.verma296@gmail.com,+91 9419012709,No,0,0.3858333333333333,38.58
ALU0242,Aditi Patel,Aditi,Patel,2025,B.Sc,Mechanical Engineering,Bosch,Full Stack Developer,aditi.patel242@outlook.com,+91 7573673552,No,0,0.3858333333333333,38.58
ALU0741,Meera Shetty,Meera,Shetty,2025,MCA,Information Technology,EY,Systems Engineer,meera.shetty741@proton.me,+91 8906364408,Yes,1,0.38539972899728997,38.54
ALU0495,Deepak Mishra,Deepak,Mishra,2024,MBA,Information Technology,EY,Systems Engineer,deepak.mishra495@gmail.com,+91 7939820934,No,0,0.38539972899728997,38.54
ALU0428,Harish Reddy,Harish,Reddy,2024,MCA,Information Technology,Accenture,Systems Engineer,harish.reddy428@gmail.com,+91 8611439217,No,0,0.38539972899728997,38.54
ALU0718,Meera Singh,Meera,Singh,2021,B.Sc,Mechanical Engineering,Bosch,Associate Consultant,meera.singh718@gmail.com,+91 7448485198,Yes,1,0.3838888888888889,38.39
ALU0263,Rahul Verma,Rahul,Verma,2023,B.Sc,Artificial Intelligence and Machine Learning,Microsoft,Associate Consultant,rahul.verma263@yahoo.com,+91 8324663629,No,0,0.38301169590643275,38.3
ALU0401,Naveen Iyer,Naveen,Iyer,2022,MBA,Computer Science (Data Science),Deloitte,Business Analyst,naveen.iyer401@yahoo.com,+91 8903145590,No,0,0.38208478513356564,38.21
ALU0049,Vishal Gupta,Vishal,Gupta,2024,B.Sc,Computer Science (Data Science),Tech Mahindra,Product Analyst,vishal.gupta49@yahoo.com,+91 9864283209,No,0,0.3820238095238095,38.2
ALU0994,Tarun Gupta,Tarun,Gupta,2025,MBA,Electrical and Electronics Engineering,Walmart Global Tech,Business Analyst,tarun.gupta994@yahoo.com,+91 7753041097,No,0,0.3814895470383275,38.15
ALU0610,Ravi Nair,Ravi,Nair,2024,B.Sc,Civil Engineering,PwC,Business Analyst,ravi.nair610@outlook.com,+91 9802348672,Yes,1,0.3814895470383275,38.15
ALU0765,Akhil Nair,Akhil,Nair,2019,MCA,Computer Science (Data Science),KPMG,Backend Developer,akhil.nair765@outlook.com,+91 7405911554,Yes,1,0.38035714285714284,38.04
ALU0800,Pranav Shetty,Pranav,Shetty,2018,M.Tech,Computer Science (Data Science),PwC,Backend Developer,pranav.shetty800@yahoo.com,+91 8138832493,Yes,1,0.38035714285714284,38.04
ALU0106,Divya Verma,Divya,Verma,2024,M.Tech,Electronics and Communication Engineering,Amazon,Software Developer,divya.verma106@yahoo.com,+91 9031417512,No,0,0.38029229053838803,38.03
ALU0234,Nandini Sharma,Nandini,Sharma,2025,MCA,Electronics and Communication Engineering,PwC,Software Developer,nandini.sharma234@outlook.com,+91 8794802316,Yes,1,0.38029229053838803,38.03
ALU0637,Shreya Pillai,Shreya,Pillai,2022,B.E.,Business Administration,Deloitte,Cloud Engineer,shreya.pillai637@outlook.com,+91 7006789986,Yes,1,0.37700466200466204,37.7
ALU0989,Yash Sharma,Yash,Sharma,2018,B.Tech,Information Technology,IBM,Software Developer,yash.sharma989@proton.me,+91 9201171190,Yes,1,0.3769056847545219,37.69
ALU0630,Tejas Das,Tejas,Das,2018,B.Tech,Information Technology,Cognizant,Software Developer,tejas.das630@yahoo.com,+91 7157715720,Yes,1,0.3769056847545219,37.69
ALU0278,Srinivas Mehta,Srinivas,Mehta,2025,MCA,Mechanical Engineering,Microsoft,Business Analyst,srinivas.mehta278@gmail.com,+91 9150888898,No,0,0.37672764227642275,37.67
ALU0366,Ashwin Shetty,Ashwin,Shetty,2018,MBA,Computer Engineering,Deloitte,UI Developer,ashwin.shetty366@gmail.com,+91 8642816742,No,0,0.3763773388773389,37.64
ALU0230,Lakshmi Pillai,Lakshmi,Pillai,2018,B.E.,Computer Engineering,HCLTech,UI Developer,lakshmi.pillai230@yahoo.com,+91 7589582865,Yes,1,0.3763773388773389,37.64
ALU0117,Vishal Mehta,Vishal,Mehta,2019,B.Tech,Business Administration,Walmart Global Tech,Software Developer,vishal.mehta117@proton.me,+91 8229194523,Yes,1,0.3754915433403805,37.55
ALU0408,Akhil Naidu,Akhil,Naidu,2024,B.E.,Electronics and Communication Engineering,SAP,Full Stack Developer,akhil.naidu408@outlook.com,+91 8155705163,No,0,0.3753310502283105,37.53
ALU0595,Sai Mehta,Sai,Mehta,2025,MCA,Electronics and Communication Engineering,PwC,Technical Consultant,sai.mehta595@outlook.com,+91 8040735415,Yes,1,0.3753310502283105,37.53
ALU0308,Sanjay Mehta,Sanjay,Mehta,2021,MCA,Information Technology,Cognizant Technology Solutions,QA Engineer,sanjay.mehta308@proton.me,+91 7797806061,No,0,0.375,37.5
ALU0556,Sneha Shetty,Sneha,Shetty,2021,B.E.,Information Technology,SAP,QA Engineer,sneha.shetty556@proton.me,+91 7947437263,No,0,0.375,37.5
ALU0957,Ashwin Sharma,Ashwin,Sharma,2019,M.Tech,Computer Engineering,Oracle,Full Stack Developer,ashwin.sharma957@gmail.com,+91 8998246910,No,0,0.37493589743589745,37.49
ALU0057,Arjun Bhat,Arjun,Bhat,2017,M.Tech,Computer Engineering,PwC,Technical Consultant,arjun.bhat57@yahoo.com,+91 8900838388,No,0,0.37493589743589745,37.49
ALU0636,Ravi Chowdhury,Ravi,Chowdhury,2020,B.Sc,Computer Engineering,Cognizant Technology Solutions,Technical Consultant,ravi.chowdhury636@yahoo.com,+91 7557113691,No,0,0.37493589743589745,37.49
ALU0200,Sneha Mishra,Sneha,Mishra,2020,M.Tech,Computer Engineering,Cognizant,Technical Consultant,sneha.mishra200@gmail.com,+91 7282385977,No,0,0.37493589743589745,37.49
ALU0082,Keerthi Mishra,Keerthi,Mishra,2023,MCA,Artificial Intelligence and Machine Learning,Accenture,Backend Developer,keerthi.mishra82@yahoo.com,+91 7977032766,No,0,0.3741228070175439,37.41
ALU0059,Nandini Menon,Nandini,Menon,2022,MBA,Electronics and Communication Engineering,HCLTech,Associate Consultant,nandini.menon59@gmail.com,+91 8227193073,Yes,1,0.37338660578386607,37.34
ALU0782,Yash Patel,Yash,Patel,2021,M.Tech,Computer Engineering,Walmart Global Tech,Data Analyst,yash.patel782@gmail.com,+91 7615758990,No,0,0.37063409563409566,37.06
ALU0567,Rahul Verma,Rahul,Verma,2015,B.Tech,Business Administration,EY,Technical Consultant,rahul.verma567@outlook.com,+91 8595145112,Yes,1,0.370530303030303,37.05
ALU0929,Rahul Singh,Rahul,Singh,2020,B.Tech,Business Administration,TCS,Full Stack Developer,rahul.singh929@proton.me,+91 7319718936,Yes,1,0.370530303030303,37.05
ALU0664,Riya Naidu,Riya,Naidu,2019,M.Tech,Computer Science (Data Science),Bosch,Data Scientist,riya.naidu664@proton.me,+91 8406207691,No,0,0.37010073260073256,37.01
ALU0304,Anusha Singh,Anusha,Singh,2018,B.Sc,Computer Science (Data Science),Cognizant Technology Solutions,Data Scientist,anusha.singh304@outlook.com,+91 8571069113,No,0,0.37010073260073256,37.01
ALU0930,Divya Naidu,Divya,Naidu,2020,B.Sc,Computer Science (Data Science),SAP,Data Scientist,divya.naidu930@gmail.com,+91 9061440088,No,0,0.37010073260073256,37.01
ALU0839,Riya Joshi,Riya,Joshi,2023,M.Tech,Civil Engineering,EY,Data Scientist,riya.joshi839@outlook.com,+91 7531090911,No,0,0.36950549450549447,36.95
ALU0976,Shreya Gupta,Shreya,Gupta,2024,M.Tech,Civil Engineering,Google,Database Administrator,shreya.gupta976@gmail.com,+91 7391283036,No,0,0.3690349544072948,36.9
ALU0492,Akash Das,Akash,Das,2019,MCA,Computer Engineering,EY,Business Analyst,akash.das492@yahoo.com,+91 8685767569,Yes,1,0.3658302063789869,36.58
ALU0640,Naveen Nair,Naveen,Nair,2023,MCA,Mechanical Engineering,TCS,Data Scientist,naveen.nair640@yahoo.com,+91 8466136834,No,0,0.3647435897435897,36.47
ALU0990,Neha Gupta,Neha,Gupta,2023,MBA,Electronics and Communication Engineering,Bosch,Backend Developer,neha.gupta990@proton.me,+91 8837731893,Yes,1,0.3644977168949772,36.45
ALU0254,Karthik Kumar,Karthik,Kumar,2021,M.Tech,Electronics and Communication Engineering,PwC,Backend Developer,karthik.kumar254@gmail.com,+91 7601877719,No,0,0.3644977168949772,36.45
ALU0716,Tejas Joshi,Tejas,Joshi,2023,MCA,Electronics and Communication Engineering,Google,Backend Developer,tejas.joshi716@yahoo.com,+91 7227929714,Yes,1,0.3644977168949772,36.45
ALU0675,Akash Kumar,Akash,Kumar,2024,M.Tech,Mechanical Engineering,Accenture,Database Administrator,akash.kumar675@proton.me,+91 9965663196,Yes,1,0.36427304964539003,36.43
ALU0193,Amar Verma,Amar,Verma,2025,B.Sc,Mechanical Engineering,Microsoft,Database Administrator,amar.verma193@gmail.com,+91 9598862507,Yes,1,0.36427304964539003,36.43
ALU0709,Ravi Gupta,Ravi,Gupta,2025,M.Tech,Mechanical Engineering,Accenture,Database Administrator,ravi.gupta709@outlook.com,+91 8381218039,Yes,1,0.36427304964539003,36.43
ALU0222,Keerthi Reddy,Keerthi,Reddy,2024,M.Tech,Artificial Intelligence and Machine Learning,SAP,Database Administrator,keerthi.reddy222@outlook.com,+91 7220568746,No,0,0.36339585666293395,36.34
ALU0740,Anil Naidu,Anil,Naidu,2019,B.Tech,Information Technology,EY,Business Analyst,anil.naidu740@outlook.com,+91 9236336378,Yes,1,0.3628387533875338,36.28
ALU0021,Aditya Mishra,Aditya,Mishra,2023,B.E.,Business Administration,Deloitte,Software Engineer,aditya.mishra21@gmail.com,+91 9710566582,Yes,1,0.3608874458874459,36.09
ALU0825,Pranav Naidu,Pranav,Naidu,2021,M.Tech,Business Administration,Deloitte,Software Engineer,pranav.naidu825@gmail.com,+91 9398868010,Yes,1,0.3608874458874459,36.09
ALU0092,Vikas Rao,Vikas,Rao,2019,B.E.,Computer Science (Data Science),Infosys,Frontend Developer,vikas.rao92@yahoo.com,+91 9555694670,No,0,0.35865171650055366,35.87
ALU0451,Sneha Menon,Sneha,Menon,2020,MBA,Computer Science (Data Science),Infosys,Frontend Developer,sneha.menon451@proton.me,+91 7603224661,No,0,0.35865171650055366,35.87
ALU0737,Pooja Iyer,Pooja,Iyer,2023,MBA,Electrical and Electronics Engineering,HCLTech,Software Developer,pooja.iyer737@gmail.com,+91 8601222993,No,0,0.35805647840531557,35.81
ALU0978,Deepak Chowdhury,Deepak,Chowdhury,2021,M.Tech,Electrical and Electronics Engineering,Walmart Global Tech,Frontend Developer,deepak.chowdhury978@gmail.com,+91 8690290029,Yes,1,0.35805647840531557,35.81
ALU0684,Sai Shetty,Sai,Shetty,2021,B.E.,Civil Engineering,SAP,Frontend Developer,sai.shetty684@outlook.com,+91 9481449107,No,0,0.35805647840531557,35.81
ALU0295,Swathi Mehta,Swathi,Mehta,2023,MCA,Electrical and Electronics Engineering,PwC,Software Developer,swathi.mehta295@yahoo.com,+91 9305993661,Yes,1,0.35805647840531557,35.81
ALU0970,Varun Nair,Varun,Nair,2016,B.E.,Computer Science (Data Science),Walmart Global Tech,UI Developer,varun.nair970@outlook.com,+91 7137693023,No,0,0.3551319176319176,35.51
ALU0612,Vikas Mishra,Vikas,Mishra,2017,B.Sc,Computer Science (Data Science),PwC,UI Developer,vikas.mishra612@gmail.com,+91 7790854733,No,0,0.3551319176319176,35.51
ALU0815,Sai Das,Sai,Das,2020,MBA,Computer Science (Data Science),LTIMindtree,UI Developer,sai.das815@proton.me,+91 9039482919,Yes,1,0.3551319176319176,35.51
ALU0161,Tejas Chowdhury,Tejas,Chowdhury,2023,M.Tech,Civil Engineering,Cognizant Technology Solutions,UI Developer,tejas.chowdhury161@gmail.com,+91 8931591531,Yes,1,0.3545366795366795,35.45
ALU0761,Rakesh Naidu,Rakesh,Naidu,2022,MBA,Electronics and Communication Engineering,TCS,Data Scientist,rakesh.naidu761@yahoo.com,+91 9117634585,Yes,1,0.35424130663856696,35.42
ALU0696,Anil Rao,Anil,Rao,2023,M.Tech,Electronics and Communication Engineering,Bosch,Data Scientist,anil.rao696@proton.me,+91 8112380464,Yes,1,0.35424130663856696,35.42
ALU0969,Rahul Sharma,Rahul,Sharma,2023,M.Tech,Electronics and Communication Engineering,EY,Data Scientist,rahul.sharma969@yahoo.com,+91 9446048329,No,0,0.35424130663856696,35.42
ALU0652,Manoj Rao,Manoj,Rao,2017,B.Sc,Computer Science (Data Science),TCS,Technical Consultant,manoj.rao652@gmail.com,+91 7887243074,No,0,0.35369047619047617,35.37
ALU0369,Nandini Mishra,Nandini,Mishra,2018,B.E.,Computer Science (Data Science),Deloitte,Full Stack Developer,nandini.mishra369@yahoo.com,+91 9292179207,Yes,1,0.35369047619047617,35.37
ALU0340,Akhil Verma,Akhil,Verma,2016,M.Tech,Computer Science (Data Science),Google,Technical Consultant,akhil.verma340@gmail.com,+91 8328390707,Yes,1,0.35369047619047617,35.37
ALU0253,Tejas Reddy,Tejas,Reddy,2018,B.E.,Computer Science (Data Science),Accenture,Technical Consultant,tejas.reddy253@gmail.com,+91 8917449772,Yes,1,0.35369047619047617,35.37
ALU0022,Isha Sharma,Isha,Sharma,2015,B.Sc,Computer Science (Data Science),KPMG,Full Stack Developer,isha.sharma22@yahoo.com,+91 9873237671,No,0,0.35369047619047617,35.37
ALU0442,Vikas Gupta,Vikas,Gupta,2015,MBA,Computer Engineering,Cognizant Technology Solutions,Database Administrator,vikas.gupta442@outlook.com,+91 9876959590,No,0,0.3533756137479542,35.34
ALU0476,Amar Kumar,Amar,Kumar,2017,B.Sc,Computer Engineering,Wipro,Database Administrator,amar.kumar476@outlook.com,+91 8110884543,No,0,0.3533756137479542,35.34
ALU0536,Karthik Iyer,Karthik,Iyer,2022,MCA,Mechanical Engineering,Oracle,Frontend Developer,karthik.iyer536@proton.me,+91 8820820806,Yes,1,0.3532945736434108,35.33
ALU0687,Aarav Nair,Aarav,Nair,2022,M.Tech,Mechanical Engineering,KPMG,Software Developer,aarav.nair687@gmail.com,+91 9281887562,No,0,0.3532945736434108,35.33
ALU0857,Vikas Pillai,Vikas,Pillai,2022,MBA,Electrical and Electronics Engineering,Walmart Global Tech,Technical Consultant,vikas.pillai857@proton.me,+91 8300516022,No,0,0.3530952380952381,35.31
ALU0398,Rakesh Iyer,Rakesh,Iyer,2021,MBA,Civil Engineering,Cognizant Technology Solutions,Technical Consultant,rakesh.iyer398@proton.me,+91 7160913827,Yes,1,0.3530952380952381,35.31
ALU0440,Rakesh Mishra,Rakesh,Mishra,2022,MCA,Civil Engineering,IBM,Technical Consultant,rakesh.mishra440@proton.me,+91 8540170604,Yes,1,0.3530952380952381,35.31
ALU0629,Swathi Pillai,Swathi,Pillai,2022,M.Tech,Civil Engineering,Wipro,Technical Consultant,swathi.pillai629@gmail.com,+91 8051035049,No,0,0.3530952380952381,35.31
ALU0020,Vishal Joshi,Vishal,Joshi,2022,MCA,Civil Engineering,Accenture,Full Stack Developer,vishal.joshi20@outlook.com,+91 7274989148,No,0,0.3530952380952381,35.31
ALU0587,Anil Kumar,Anil,Kumar,2022,B.Sc,Information Technology,Cognizant,DevOps Engineer,anil.kumar587@yahoo.com,+91 9500339713,Yes,1,0.3527777777777778,35.28
ALU0807,Amar Singh,Amar,Singh,2021,B.Sc,Artificial Intelligence and Machine Learning,SAP,Frontend Developer,amar.singh807@yahoo.com,+91 9950019339,Yes,1,0.35241738066095474,35.24
ALU0111,Anil Patel,Anil,Patel,2022,B.E.,Artificial Intelligence and Machine Learning,TCS,Software Developer,anil.patel111@yahoo.com,+91 7241030242,No,0,0.35241738066095474,35.24
ALU0532,Tejas Gupta,Tejas,Gupta,2022,MCA,Artificial Intelligence and Machine Learning,EY,Frontend Developer,tejas.gupta532@yahoo.com,+91 8708879427,Yes,1,0.35241738066095474,35.24
ALU0613,Bhavana Reddy,Bhavana,Reddy,2020,M.Tech,Electrical and Electronics Engineering,Tech Mahindra,Associate Consultant,bhavana.reddy613@yahoo.com,+91 7652650570,Yes,1,0.3511507936507936,35.12
ALU0912,Siddharth Naidu,Siddharth,Naidu,2018,MCA,Electrical and Electronics Engineering,PwC,Associate Consultant,siddharth.naidu912@gmail.com,+91 7004299516,No,0,0.3511507936507936,35.12
ALU0115,Pooja Mishra,Pooja,Mishra,2019,MBA,Electrical and Electronics Engineering,HCLTech,Associate Consultant,pooja.mishra115@yahoo.com,+91 7855630484,No,0,0.3511507936507936,35.12
ALU0446,Rahul Verma,Rahul,Verma,2016,M.Tech,Civil Engineering,Cognizant Technology Solutions,Associate Consultant,rahul.verma446@gmail.com,+91 9140852855,No,0,0.3511507936507936,35.12
ALU0357,Arjun Das,Arjun,Das,2020,B.E.,Civil Engineering,Tech Mahindra,Associate Consultant,arjun.das357@yahoo.com,+91 7515024824,Yes,1,0.3511507936507936,35.12
ALU0965,Ananya Gupta,Ananya,Gupta,2018,M.Tech,Electrical and Electronics Engineering,Capgemini,Associate Consultant,ananya.gupta965@proton.me,+91 9398510824,Yes,1,0.3511507936507936,35.12
ALU0105,Bhavana Bhat,Bhavana,Bhat,2023,M.Tech,Mechanical Engineering,LTIMindtree,UI Developer,bhavana.bhat105@proton.me,+91 8955690228,No,0,0.34977477477477475,34.98
ALU0320,Varun Shetty,Varun,Shetty,2021,M.Tech,Computer Science (Data Science),SAP,Data Analyst,varun.shetty320@proton.me,+91 9214542998,No,0,0.3493886743886744,34.94
ALU0588,Isha Iyer,Isha,Iyer,2019,B.Tech,Business Administration,Microsoft,Database Administrator,isha.iyer588@outlook.com,+91 7331578205,No,0,0.3489700193423597,34.9
ALU0071,Naveen Mishra,Naveen,Mishra,2025,M.Tech,Electrical and Electronics Engineering,Capgemini,Data Analyst,naveen.mishra71@outlook.com,+91 7437662764,No,0,0.3487934362934363,34.88
ALU0667,Naveen Mishra,Naveen,Mishra,2025,B.Sc,Electrical and Electronics Engineering,Oracle,Data Analyst,naveen.mishra667@gmail.com,+91 9626332786,No,0,0.3487934362934363,34.88
ALU0294,Karthik Iyer,Karthik,Iyer,2025,B.E.,Electrical and Electronics Engineering,Microsoft,Data Analyst,karthik.iyer294@proton.me,+91 9568106346,No,0,0.3487934362934363,34.88
ALU0618,Riya Chowdhury,Riya,Chowdhury,2022,MBA,Mechanical Engineering,Google,Full Stack Developer,riya.chowdhury618@proton.me,+91 8738889526,Yes,1,0.34833333333333333,34.83
ALU0136,Tejas Mishra,Tejas,Mishra,2023,MBA,Mechanical Engineering,Microsoft,Technical Consultant,tejas.mishra136@yahoo.com,+91 8948692883,No,0,0.34833333333333333,34.83
ALU0350,Nandini Singh,Nandini,Singh,2023,B.E.,Information Technology,TCS,Project Engineer,nandini.singh350@gmail.com,+91 8000717686,No,0,0.34789972899729,34.79
ALU0838,Deepak Kumar,Deepak,Kumar,2022,B.Sc,Information Technology,Google,Project Engineer,deepak.kumar838@gmail.com,+91 9125625600,Yes,1,0.34789972899729,34.79
ALU0756,Lakshmi Shetty,Lakshmi,Shetty,2022,B.Sc,Information Technology,Amazon,Project Engineer,lakshmi.shetty756@outlook.com,+91 9521919170,Yes,1,0.34789972899729,34.79
ALU0848,Sai Bhat,Sai,Bhat,2021,M.Tech,Artificial Intelligence and Machine Learning,Cognizant Technology Solutions,Technical Consultant,sai.bhat848@proton.me,+91 7387502046,No,0,0.34745614035087724,34.75
ALU0171,Yash Verma,Yash,Verma,2022,MCA,Artificial Intelligence and Machine Learning,Google,Full Stack Developer,yash.verma171@outlook.com,+91 8329154472,No,0,0.34745614035087724,34.75
ALU0678,Sahana Bhat,Sahana,Bhat,2023,M.Tech,Business Administration,LTIMindtree,Project Engineer,sahana.bhat678@yahoo.com,+91 8265374436,No,0,0.34648558758314857,34.65
ALU0956,Harish Nair,Harish,Nair,2021,M.Tech,Business Administration,IBM,Systems Engineer,harish.nair956@yahoo.com,+91 9364602747,Yes,1,0.34648558758314857,34.65
ALU0658,Pranav Mehta,Pranav,Mehta,2017,MBA,Mechanical Engineering,LTIMindtree,Associate Consultant,pranav.mehta658@proton.me,+91 7129983470,Yes,1,0.34638888888888886,34.64
ALU0245,Srinivas Das,Srinivas,Das,2017,B.E.,Mechanical Engineering,KPMG,Associate Consultant,srinivas.das245@gmail.com,+91 9921845810,Yes,1,0.34638888888888886,34.64
ALU0755,Pranav Reddy,Pranav,Reddy,2019,B.Sc,Mechanical Engineering,Tech Mahindra,Associate Consultant,pranav.reddy755@gmail.com,+91 7926403640,No,0,0.34638888888888886,34.64
ALU0364,Deepak Joshi,Deepak,Joshi,2018,B.E.,Artificial Intelligence and Machine Learning,HCLTech,Associate Consultant,deepak.joshi364@outlook.com,+91 7148818209,Yes,1,0.3455116959064327,34.55
ALU0190,Neha Patel,Neha,Patel,2016,B.Sc,Artificial Intelligence and Machine Learning,Tech Mahindra,Associate Consultant,neha.patel190@proton.me,+91 7715733827,No,0,0.3455116959064327,34.55
ALU0060,Manoj Gupta,Manoj,Gupta,2020,MCA,Computer Science (Data Science),Cognizant,Business Analyst,manoj.gupta60@outlook.com,+91 8645124051,Yes,1,0.3445847851335656,34.46
ALU0907,Anusha Kumar,Anusha,Kumar,2019,M.Tech,Computer Science (Data Science),LTIMindtree,Business Analyst,anusha.kumar907@proton.me,+91 8392504821,No,0,0.3445847851335656,34.46
ALU0927,Neha Shetty,Neha,Shetty,2021,B.Sc,Computer Science (Data Science),Walmart Global Tech,Product Analyst,neha.shetty927@proton.me,+91 9128477207,No,0,0.3445238095238095,34.45
ALU0133,Riya Joshi,Riya,Joshi,2023,MCA,Computer Science (Data Science),Google,Product Analyst,riya.joshi133@outlook.com,+91 9641863774,Yes,1,0.3445238095238095,34.45
ALU0911,Naveen Mishra,Naveen,Mishra,2021,M.Tech,Computer Science (Data Science),SAP,Product Analyst,naveen.mishra911@outlook.com,+91 7611461750,No,0,0.3445238095238095,34.45
ALU0395,Divya Rao,Divya,Rao,2024,B.Sc,Mechanical Engineering,Wipro,Data Analyst,divya.rao395@proton.me,+91 9389566051,No,0,0.34403153153153154,34.4
ALU0232,Akhil Patel,Akhil,Patel,2021,B.Sc,Civil Engineering,Accenture,Business Analyst,akhil.patel232@gmail.com,+91 9363746243,Yes,1,0.3439895470383275,34.4
ALU0594,Kavya Sharma,Kavya,Sharma,2021,MCA,Electrical and Electronics Engineering,Cognizant,Business Analyst,kavya.sharma594@proton.me,+91 9402158803,Yes,1,0.3439895470383275,34.4
ALU0420,Yash Mehta,Yash,Mehta,2023,B.Sc,Electrical and Electronics Engineering,Infosys,Business Analyst,yash.mehta420@outlook.com,+91 7860267314,No,0,0.3439895470383275,34.4
ALU0574,Neha Sharma,Neha,Sharma,2025,MCA,Electrical and Electronics Engineering,Capgemini,Product Analyst,neha.sharma574@proton.me,+91 9368536195,Yes,1,0.34392857142857136,34.39
ALU0785,Pooja Pillai,Pooja,Pillai,2025,MCA,Electrical and Electronics Engineering,EY,Product Analyst,pooja.pillai785@yahoo.com,+91 7632966915,No,0,0.34392857142857136,34.39
ALU0313,Charan Bhat,Charan,Bhat,2024,MBA,Civil Engineering,PwC,Product Analyst,charan.bhat313@gmail.com,+91 9459788151,Yes,1,0.34392857142857136,34.39
ALU0102,Rohit Patel,Rohit,Patel,2025,B.E.,Civil Engineering,Tech Mahindra,Product Analyst,rohit.patel102@yahoo.com,+91 8784517419,No,0,0.34392857142857136,34.39
ALU0900,Siddharth Kumar,Siddharth,Kumar,2025,M.Tech,Artificial Intelligence and Machine Learning,SAP,Data Analyst,siddharth.kumar900@outlook.com,+91 7106532739,No,0,0.3431543385490754,34.32
ALU0208,Sahana Verma,Sahana,Verma,2025,M.Tech,Artificial Intelligence and Machine Learning,Google,Data Analyst,sahana.verma208@gmail.com,+91 7678950361,No,0,0.3431543385490754,34.32
ALU0538,Anil Iyer,Anil,Iyer,2018,MCA,Electrical and Electronics Engineering,Microsoft,Backend Developer,anil.iyer538@outlook.com,+91 7642304025,No,0,0.3422619047619047,34.23
ALU0713,Ananya Mishra,Ananya,Mishra,2019,M.Tech,Civil Engineering,Cognizant,Backend Developer,ananya.mishra713@outlook.com,+91 9748030488,No,0,0.3422619047619047,34.23
ALU0831,Sahana Rao,Sahana,Rao,2020,MBA,Electrical and Electronics Engineering,Walmart Global Tech,Backend Developer,sahana.rao831@proton.me,+91 8818020775,No,0,0.3422619047619047,34.23
ALU0837,Neha Pillai,Neha,Pillai,2017,MCA,Civil Engineering,Infosys,Backend Developer,neha.pillai837@outlook.com,+91 7234364203,Yes,1,0.3422619047619047,34.23
ALU0806,Pranav Bhat,Pranav,Bhat,2017,B.E.,Information Technology,Walmart Global Tech,Cloud Engineer,pranav.bhat806@proton.me,+91 8762054424,No,0,0.3409188034188034,34.09
ALU0745,Meera Bhat,Meera,Bhat,2017,MCA,Information Technology,PwC,Cloud Engineer,meera.bhat745@outlook.com,+91 7753162653,Yes,1,0.3409188034188034,34.09
ALU0824,Lakshmi Rao,Lakshmi,Rao,2019,B.E.,Business Administration,LTIMindtree,Cloud Engineer,lakshmi.rao824@outlook.com,+91 7362490731,No,0,0.339504662004662,33.95
ALU0280,Varun Iyer,Varun,Iyer,2022,M.Tech,Electronics and Communication Engineering,Oracle,UI Developer,varun.iyer280@proton.me,+91 8854772804,Yes,1,0.339272491669752,33.93
ALU0869,Anil Shetty,Anil,Shetty,2022,B.Sc,Electronics and Communication Engineering,Capgemini,UI Developer,anil.shetty869@gmail.com,+91 7077870311,No,0,0.339272491669752,33.93
ALU0151,Ashwin Mehta,Ashwin,Mehta,2023,MBA,Electronics and Communication Engineering,KPMG,UI Developer,ashwin.mehta151@yahoo.com,+91 7309561891,No,0,0.339272491669752,33.93
ALU0729,Sahana Patel,Sahana,Patel,2022,M.Tech,Electronics and Communication Engineering,Wipro,UI Developer,sahana.patel729@gmail.com,+91 9977098835,No,0,0.339272491669752,33.93
ALU0209,Rakesh Pillai,Rakesh,Pillai,2022,B.E.,Mechanical Engineering,Bosch,Business Analyst,rakesh.pillai209@yahoo.com,+91 8371453454,No,0,0.33922764227642277,33.92
ALU0267,Keerthi Pillai,Keerthi,Pillai,2022,B.E.,Mechanical Engineering,IBM,Business Analyst,keerthi.pillai267@proton.me,+91 7790479137,Yes,1,0.33922764227642277,33.92
